Смартфон KENEKSI Liberty White в Москве,7 890,Да,Android 4.2,MediaTek MT6592,1.7 ГГц,Да,IPS,"5""",720 x 1280 пикселей,nul,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,8 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,классический (моноблок),7.2 см,14.4 см,8.4 мм,168 г,nul,2000 mAh,280 ч,12 ч,Android,8,емкостный,Да,Цветной,"5""",8 Мпикс,2 Мпикс,Да,nul,nul,Да,nul,"900, 1800","WCDMA, GPRS, EDGE",Да,попеременный,Да,2100,Да,Да,Да,nul,Да,Да,Да,"POP, SMTP",nul,nul,Да,8 ГБ,32 ГБ,nul,USB micro,Да,Да,Да,nul,168 г,Li-Ion,nul,Да,nul,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,16 млн,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Nokia X2 Dual Sim Yellow в Москве,4 890,Да,nul,Qualcomm Snapdragon 200,1.2 ГГц,Да,WVGA,"4.3""",480 x 800 пикселей,Да,Да,5 Мпикс,Да,nul,1280 х 720 пикселей,Да,Да,Да,Да,1 ГБ,4 ГБ,nul,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),12.2 см,6.8 см,1.1 см,150 г,microSIM,1800 mAh,552 ч,10 ч,Nokia X,2,емкостный,Да,Цветной,"4.3""",5 Мпикс,0.3 Мпикс,nul,nul,светодиодная,nul,nul,"900, 1800, 1900","WCDMA, UMTS, HSUPA, HSDPA, GPRS, EDGE",Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,Да,Да,nul,150 г,Li-Ion,nul,Да,Да,nul,Да,Да,Да,4 ч,"3G2, 3GP, H.264, MKV, MP4",nul,nul,30 кадров/сек,Да,6 ч,84 ч,nul,nul,nul,nul,nul,4,nul,Да,nul,"m4a, AMR-NB, AMR-WB, AVI, MIDI, OGG, WAV, MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,"OneDrive, 7Gb",nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,Да,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,nul,nul,nul,nul,nul
Смартфон PHILIPS S388 Dual Sim Black в Москве,4 990,Да,Android 4.2,MT6582M,1.3 ГГц,Да,IPS,"4.5""",540 x 960 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,классический (моноблок),6.7 см,13.1 см,9.1 мм,136 г,nul,1700 mAh,300 ч,10 ч,Android,4,емкостный,Да,Цветной,"4.5""",5 Мпикс,0.3 Мпикс,Да,nul,nul,Да,Да,"900, 1800, 1900","HSPA, GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,3.0,nul,nul,nul,nul,nul,136 г,Li-Ion,nul,Да,nul,nul,Да,Да,nul,nul,"3GP, H.263, H.264, MP4",nul,nul,30 кадров/сек,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,"WAV, MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Nokia Lumia 630 Yellow в Москве,4 990,Да,Windows Phone 8.1,Qualcomm Snapdragon 400,1.2 ГГц,Да,IPS,"4.5""",480 x 854 пикселей,Да,Да,5 Мпикс,nul,Да,1280 х 720 пикселей,nul,nul,Да,Да,512 МБ,8 ГБ,Да,microSD (TransFlash),128 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.7 см,13 см,9.2 мм,134 г,microSIM,1830 mAh,648 ч,13.1 ч,Windows Phone,4,емкостный,Да,Цветной,"4.5""",5 Мпикс,nul,Да,nul,nul,Да,nul,"850, 900, 1800, 1900","WCDMA, UMTS, HSUPA, HSDPA, GPRS, EDGE",nul,nul,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,8 ГБ,128 ГБ,4.0,USB micro,Да,nul,nul,nul,134 г,nul,nul,Да,Да,Да,Да,Да,nul,8.8 ч,"3G2, 3GP, AVI, FLV, H.263, H.264, MP4, VC-1, WMV",nul,nul,30 кадров/сек,Да,7 ч,58 ч,nul,nul,nul,nul,nul,4,nul,nul,nul,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,пластик,7 ГБ,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Nokia Lumia 630 Dual Sim Orange в Москве,4 990,Да,Windows Phone 8.1,Qualcomm Snapdragon 400,1.2 ГГц,Да,IPS,"4.5""",480 x 854 пикселей,Да,Да,5 Мпикс,nul,Да,1280 х 720 пикселей,nul,Да,Да,Да,512 МБ,8 ГБ,Да,microSD (TransFlash),128 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.7 см,13 см,9.2 мм,134 г,microSIM,1830 mAh,648 ч,13.1 ч,Windows Phone,4,емкостный,Да,Цветной,"4.5""",5 Мпикс,nul,Да,nul,nul,Да,nul,"850, 900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,8 ГБ,128 ГБ,4.0,USB micro,Да,nul,nul,nul,134 г,nul,nul,Да,Да,Да,Да,Да,nul,8.8 ч,nul,nul,nul,30 кадров/сек,Да,7 ч,58 ч,nul,nul,nul,nul,nul,4,nul,nul,nul,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,7 ГБ,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Nokia Lumia 630 Dual Sim Yellow в Москве,4 990,Да,Windows Phone 8.1,Qualcomm Snapdragon 400,1.2 ГГц,Да,IPS,"4.5""",480 x 854 пикселей,Да,Да,5 Мпикс,nul,Да,1280 х 720 пикселей,nul,Да,Да,Да,512 МБ,8 ГБ,Да,microSD (TransFlash),128 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.7 см,13 см,9.2 мм,134 г,microSIM,1830 mAh,648 ч,13.1 ч,Windows Phone,4,емкостный,Да,Цветной,"4.5""",5 Мпикс,nul,Да,nul,nul,Да,nul,"850, 900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,8 ГБ,128 ГБ,4.0,USB micro,Да,nul,nul,nul,134 г,nul,nul,Да,Да,Да,Да,Да,nul,8.8 ч,nul,nul,nul,30 кадров/сек,Да,7 ч,58 ч,nul,nul,nul,nul,nul,4,nul,nul,nul,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,7 ГБ,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон LG LX145 L60 Dual White в Москве,4 990,Да,Android 4.4 KitKat,nul,1.3 ГГц,Да,TFT,"4.3""",480 x 800 пикселей,nul,Да,5 Мпикс,Да,nul,nul,nul,Да,Да,Да,512 МБ,4 ГБ,nul,nul,nul,Да,Да,Да,nul,Да,nul,Да,классический (моноблок),6.6 см,12.4 см,1.2 см,119 г,microSIM,nul,264 ч,5.2 ч,Android,2,емкостный,Да,Цветной,"4.3""",5 Мпикс,nul,nul,nul,nul,nul,nul,"900, 1800",HSDPA,Да,попеременный,Да,"900, 2100",Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",nul,nul,Да,4 ГБ,nul,4.0,nul,nul,nul,nul,nul,119 г,nul,nul,nul,nul,nul,nul,Да,nul,nul,"H.263, H.264, MPEG4",Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,"MP3, AAC+, AAC",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон LG P765 Optimus L9 White в Москве,4 990,Да,Android 4.0,OMAP4430,1 ГГц,Да,IPS,"4.7""",540 x 960 пикселей,nul,Да,5 Мпикс,nul,nul,nul,Да,nul,Да,Да,1 ГБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.8 см,13.2 см,9.1 мм,125 г,SIM (обычная),2150 mAh,791 ч,16.5 ч,Android,2,емкостный,Да,Цветной,"4.7""",5 Мпикс,nul,nul,nul,светодиодная,Да,nul,"850, 900, 1800, 1900",nul,nul,nul,Да,nul,Да,Да,Да,nul,nul,nul,Да,nul,nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,nul,nul,125 г,Li-Ion,nul,Да,Да,nul,Да,nul,nul,nul,"AVI, DivX, DivX, H.264, MKV, MP4, Xvid",nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,"MP3, AAC, eAAC+, AAC+, eAAC","Будильник, Календарь, Калькулятор",nul,металл и пластик,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,Да,"Facebook, Twitter, Вконтакте, Одноклассники",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Explay Vega Dual sim Red в Москве,4 990,Да,Android 4.2,nul,1.3 ГГц,Да,IPS,"4.7""",480 x 800 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,nul,сенсорный (без клавиатуры),7.2 см,13.9 см,1.1 см,159 г,"SIM (обычная), microSIM",2000 mAh,nul,nul,Android,4,емкостный,Да,Цветной,"4.7""",5 Мпикс,2 Мпикс,Да,nul,nul,Да,nul,"900, 1800, 1900","GPRS, EDGE",Да,nul,Да,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,4.0,nul,nul,nul,nul,nul,159 г,Li-polymer,nul,Да,Да,nul,Да,nul,nul,nul,"3GP, AVI, FLV, MKV, MP4",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,"WAV, MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,пластик,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Explay Vega Dual Sim Orange в Москве,4 990,Да,Android 4.2,MediaTek MT6582M,1.3 ГГц,Да,IPS,"4.7""",480 x 800 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),7.2 см,13.9 см,9.5 мм,156 г,nul,2000 mAh,nul,nul,Android,4,емкостный,Да,Цветной,"4.7""",5 Мпикс,2 Мпикс,nul,nul,nul,Да,nul,"900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"POP, SMTP",nul,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,Да,nul,nul,nul,156 г,Li-polymer,nul,Да,Да,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Explay Vega Dual Sim Green в Москве,4 990,Да,Android 4.2,MediaTek MT6582M,1.3 ГГц,Да,IPS,"4.7""",480 x 800 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),7.2 см,13.9 см,9.5 мм,156 г,nul,2000 mAh,nul,nul,Android,4,емкостный,Да,Цветной,"4.7""",5 Мпикс,2 Мпикс,nul,nul,nul,Да,nul,"900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"POP, SMTP",nul,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,Да,nul,nul,nul,156 г,Li-polymer,nul,Да,Да,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Alcatel One Touch POP D5 5038D White в Москве,4 990,Да,Android 4.4,MediaTek MT6582M,1.3 ГГц,Да,TFT,"4.5""",480 x 854 пикселей,Да,Да,5 Мпикс,Да,nul,1280 х 720 пикселей,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),nul,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),6.8 см,13.3 см,1 см,150 г,microSIM,1800 mAh,488 ч,10 ч,Android,4,емкостный,Да,Цветной,"4.5""",5 Мпикс,0.3 Мпикс,Да,nul,светодиодная,nul,nul,"900, 1800, 1900","HSUPA, HSPA+, HSDPA, GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,"Http, Wap",nul,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,nul,4.0,USB micro,Да,Да,Да,nul,150 г,Li-Ion,nul,Да,nul,nul,nul,Да,nul,nul,nul,Да,nul,30 кадров/сек,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,MP3,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Alcatel One Touch POP D5 5038D Fashion Blue в Москве,4 990,Да,Android 4.4,MediaTek MT6582M,1.3 ГГц,Да,TFT,"4.5""",480 x 854 пикселей,Да,Да,5 Мпикс,Да,nul,1280 х 720 пикселей,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),nul,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),6.8 см,13.3 см,1 см,150 г,microSIM,1800 mAh,488 ч,10 ч,Android,4,емкостный,Да,Цветной,"4.5""",5 Мпикс,0.3 Мпикс,Да,nul,светодиодная,nul,nul,"900, 1800, 1900","HSUPA, HSPA+, HSDPA, GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,"Http, Wap",nul,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,nul,4.0,USB micro,Да,Да,Да,nul,150 г,Li-Ion,nul,Да,nul,nul,nul,Да,nul,nul,nul,Да,nul,30 кадров/сек,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,MP3,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Sony D2105 Xperia E1 Dual Purple в Москве,5 290,Да,Android 4.3,Qualcomm MSM8210,1.2 ГГц,Да,TFT,"4""",480 x 800 пикселей,Да,Да,3 Мпикс,nul,Да,1280 х 720 пикселей,nul,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),6.2 см,11.8 см,1.2 см,120 г,SIM (обычная),nul,429 ч,nul,Android,2,емкостный,Да,Цветной,"4""",3 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"POP, SMTP",nul,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,Да,nul,nul,nul,120 г,nul,2 ГБ,Да,Да,Да,Да,Да,Да,nul,nul,Да,Да,nul,nul,9 ч,81 ч,nul,nul,nul,nul,Да,4,nul,nul,Да,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,16.8 млн,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Explay Pulsar Dual sim Black в Москве,5 490,Да,Android 4.4 KitKat,MTK 6582,1.3 ГГц,Да,TFT,"5""",480 x 864 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),7.3 см,14.3 см,1.2 см,186 г,"SIM (обычная), microSIM",4000 mAh,nul,nul,Android,4,емкостный,Да,Цветной,"5""",5 Мпикс,0.3 Мпикс,Да,nul,nul,Да,nul,"900, 1800, 1900","GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,3.0,nul,nul,nul,nul,nul,186 г,Li-Ion,nul,Да,Да,nul,Да,nul,nul,nul,"3G2, 3GP, F4V, MKV, MP4, WEBM",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,MP3,"Будильник, Заметки, Календарь, Калькулятор",nul,пластик,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Dream White в Москве,5 499,Да,Android 4.2,nul,1.3 ГГц,Да,IPS,"4.7""",640 x 960 пикселей,nul,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,классический (моноблок),6.8 см,14 см,8.5 мм,123 г,SIM (обычная),1800 mAh,280 ч,12 ч,Android,4,емкостный,Да,Цветной,"4.7""",8 Мпикс,2 Мпикс,Да,nul,nul,Да,nul,"900, 1800","WCDMA, GPRS, EDGE",Да,попеременный,Да,2100,Да,Да,Да,Wap,Да,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,Да,nul,123 г,Li-Ion,nul,Да,nul,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,"Будильник, Заметки, Календарь",nul,nul,nul,16 млн,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Dream Black в Москве,5 499,Да,Android 4.2,nul,1.3 ГГц,Да,IPS,"4.7""",640 x 960 пикселей,nul,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,классический (моноблок),6.8 см,14 см,8.5 мм,123 г,SIM (обычная),1800 mAh,280 ч,12 ч,Android,4,емкостный,Да,Цветной,"4.7""",8 Мпикс,2 Мпикс,Да,nul,nul,Да,nul,"900, 1800","WCDMA, GPRS, EDGE",Да,попеременный,Да,2100,Да,Да,Да,Wap,Да,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,Да,nul,123 г,Li-Ion,nul,Да,nul,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,"Будильник, Заметки, Календарь",nul,nul,nul,16 млн,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Core GT-i8262 La Fleur Wine Red в Москве,5 990,Да,Android 4.1,ARM Cortex-A5,1.2 ГГц,Да,TFT,"4.3""",480 x 800 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,8 ГБ,Да,microSD (TransFlash),64 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.8 см,12.9 см,9 мм,124 г,microSIM,1800 mAh,300 ч,9 ч,Android,2,емкостный,Да,Цветной,"4.3""",5 Мпикс,0.3 Мпикс,Да,nul,светодиодная,Да,nul,"850, 900, 1800, 1900","HSUPA, HSDPA",Да,nul,Да,nul,Да,Да,nul,nul,nul,nul,Да,nul,nul,nul,nul,8 ГБ,64 ГБ,nul,USB micro,nul,Да,nul,nul,124 г,nul,nul,nul,Да,nul,nul,nul,nul,nul,"H.263, H.264, MPEG4, WMV",Да,nul,30 кадров/сек,Да,8 ч,26 ч,nul,nul,nul,Да,nul,nul,nul,nul,nul,"m4a, AMR-NB, Mobile XMF, WMV, AMR-WB, FLAC, AMR, OGG, WMA, WAV, MP3, eAAC+, AAC+, eAAC, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Core GT-i8262 White в Москве,5 990,Да,Android 4.1,ARM Cortex-A5,1.2 ГГц,Да,TFT,"4.3""",480 x 800 пикселей,nul,Да,5 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,8 ГБ,Да,microSD (TransFlash),64 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.8 см,12.9 см,9 мм,124 г,microSIM,1800 mAh,300 ч,9 ч,Android,2,емкостный,Да,Цветной,"4.3""",5 Мпикс,0.3 Мпикс,Да,nul,светодиодная,Да,nul,"850, 900, 1800, 1900","HSUPA, HSDPA",Да,nul,Да,nul,Да,Да,nul,nul,nul,nul,Да,nul,nul,nul,nul,8 ГБ,64 ГБ,nul,USB micro,nul,Да,nul,nul,124 г,nul,nul,nul,Да,nul,nul,nul,nul,nul,"H.263, H.264, MPEG4, WMV",Да,nul,30 кадров/сек,Да,8 ч,26 ч,nul,nul,nul,Да,nul,nul,nul,nul,nul,"m4a, AMR-NB, Mobile XMF, WMV, AMR-WB, FLAC, AMR, OGG, WMA, WAV, MP3, eAAC+, AAC+, eAAC, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Nokia Lumia 720 Cyan в Москве,5 990,Да,MS Windows Phone 8,ARM Cortex-A5,1 ГГц,Да,IPS,"4.3""",480 x 800 пикселей,Да,Да,6.7 Мпикс,Да,Да,1280 х 720 пикселей,Да,nul,Да,Да,512 МБ,8 ГБ,Да,microSD (TransFlash),64 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.8 см,12.8 см,9 мм,128 г,microSIM,2000 mAh,520 ч,23.3 ч,Windows Phone 8,2,емкостный,Да,Цветной,"4.3""",6.7 Мпикс,1.3 Мпикс,Да,nul,светодиодная,Да,nul,"850, 900, 1800, 1900","WCDMA, HSUPA, HSDPA, GPRS, EDGE",nul,nul,Да,nul,Да,nul,Да,nul,nul,nul,Да,nul,nul,nul,Да,8 ГБ,64 ГБ,3.0,USB micro,Да,nul,nul,nul,128 г,Li-Ion,nul,nul,Да,nul,Да,Да,Да,9.4 ч,"3G2, 3GP, ASF, AVI, H.263, H.264, MP4, WMV",nul,Да,30 кадров/сек,Да,nul,79 ч,nul,Да,nul,nul,nul,4,nul,nul,nul,"WMA, WAV, MP3, eAAC+, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,пластик,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,Да,nul,nul,Да,nul,nul,"Twitter, Facebook, Skype",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Lenovo A859 Dual Sim White в Москве,5 990,Да,Android 4.2,MediaTek MT6582,1.3 ГГц,Да,IPS,"5""",1280 x 720 пикселей,Да,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,8 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),7.3 см,14.2 см,9.2 мм,162 г,nul,2250 mAh,276 ч,10 ч,Android,4,емкостный,Да,Цветной,"5""",8 Мпикс,1.6 Мпикс,Да,nul,nul,Да,nul,"900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,8 ГБ,32 ГБ,3.0 HS,USB micro,Да,Да,Да,nul,162 г,Li-polymer,nul,Да,Да,Да,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,"Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
