1311,В.П. Савчук
1312,В. Козловский
1312,Э.А. Козловская
1312,Саврук
1314,Д. Фридебергер
1315,Т. Чалых
1316,В.В. Борисов
1317,Ф. МакГро
1318,Л.А. Стешенко
1318,Т.М. Шамба
1319,Е.П. Данилов
1320,Мишель Коллон
1321,Ю. Болдырев
1322,В. Салин
1322,Е.Н. Шпаковская
1323,Р.П. Трофимова
1324,Ю. Семенов
1325,Е.Н. Кнышова
1326,Е.Л. Шекова
1327,Д. Мартин
1328,Л.А. Злобина
1328,М. Стажкова
1329,А.В. Вельможин
1329,Л.Б. Миротин
1329,В.А. Гудков
1330,Г.И. Осадчая
1331,К. Бланшар
1331,М. О`Коннор
1332,М. Стажкова
1333,А. Кибанов
1334,Д. Шульц
1334,Барнс Бет
1334,Б. Барнс
1335,В.Н. Курченко
1336,Ф.С. Эркенова
1337,С.В. Дедиков
1338,Г. Тульчинский
1338,Е.Л. Шекова
1339,В.П. Шейнов
1340,В.П. Малахов
1341,П. Андерхилл
1342,И. Елисеева
1342,М.М. Юзбашева
1343,Серхио Займан
1344,Б. Суханов
1345,Д Кокс
1345,Г. Стивенсон
1346,В.М. Прудников
1347,Н.В. Ткачева
1348,Ф. Кинг
1349,С. Бир
1350,Глеб Архангельский
1352,К.А. Бакшт
1353,Алексей Толкачев
1353,Николай Мрочковский
1354,Дэвид Аллен
1355,С. Брег
1356,Михаил Зуев
1356,Павел Маурус
1356,А. Прокофьев
1358,Роберт Саттон
1359,Пол Браун
1359,Карл Сьюэлл
1360,Стивен Р. Кови
1360,С. Кови
1361,Джозеф О`Коннор
1361,Иан Макдермотт
1362,А. Элдер
1363,Роберт Т. Кийосаки
1363,Шэрон Л. Лектер
1363,Р.Т. Кийосаки
1363,Ш.Л. Лектер
1364,М. Поппендик
1364,Т. Поппендик
1365,Глеб Архангельский
1366,Джонатан Расмуссон
1367,Ю. Мороз
1368,Д. Швагер
1369,В.П. Верин
1370,Д. Коллинз
1371,М. Дэвис
1372,Р.Мередит Белбин
1373,М. Эвами
1374,А. Элдер
1375,Ю. Бабаев
1376,Дж.Р. Хитчнер
1377,Е.О. Акимова
1378,Дж.Р. Хитчнер
1379,Тимоти Листер
1379,Т. Демарко
1380,Д. Мак-Карти
1380,М. Мак-Карти
1381,Джейсон Фрайд
1381,Дэвид Хайнемайер Хенссон
1382,Аллан Пиз
1383,С.Р. Богомолец
1384,Андрей Иванов
1384,Игорь Ашманов
1385,М.Ю. Радченко
1386,М. Ньюэлл
1388,B. Mascull
1389,Н.Д. Дронова
1390,Малкольм Гладуэлл
1391,Г. Кеннеди
1392,Федор Вирин
1393,Эрик Найман
1394,А. Гринспен
1395,В. Башкиров
1395,А.И. Соловьев
1396,С. Кови
1397,Р.Т. Кийосаки
1397,Ш.Л. Лектер
1398,У.Эдвард Деминг
1399,А. Иванов
1401,М. Гюнтер
1402,Дэвид Огилви
1404,С. Кейнер
1405,С.А. Иванова
1406,Р. Пректер
1406,А. Фрост
1408,Дэн Ариэли
1409,В.П. Шейнов
1410,Р. Фишер
1410,У. Юри
1410,Б. Паттон
1411,Светлана Иванова
1412,В. Бояркин
1412,А. Филатов
1413,Мартин Линдстром
1414,Ив Пинье
1414,Александр Остервальдер
1415,Билл Вильямс
1415,Джастин Грегори-Вильямс
1416,Уолтер Айзексон
1417,Джесси Ливермор
1418,Николай Рысев
1419,Оуэн В. Линзмайер
1420,В. Франкл
1421,П. Тимм
1422,Дэн С. Кеннеди
1423,А.А. Куликов
1425,А.С. Товб
1425,Г.Л. Ципес
1426,Масааки Имаи
1427,Д. Лайкер
1428,Дэвид Огилви
1429,Роджер Бест
1430,А.К. Клочков
1431,Ицхак Адизес
1432,Энди Орам
1432,Грегори Уилсон
1433,Д. Андерсон
1433,Д. Ларокка
1434,Н.В. Селищев
1435,Сьюзан Уэйншенк
1436,Р.Т. Кийосаки
1436,Ш.Л. Лектер
1437,Маркус Бакингем
1437,Дональд Клифтон
1438,Ричард Чейз
1438,Николас Дж. Эквилайн
1438,Роберт Ф. Якобс
1439,Кейт Феррацци
1440,Р. Брэнсон
1441,Николай Мрочковский
1441,М. Наусед
1441,Алексей Толкачев
1441,К. Белевич
1441,В. Калаев
1441,С. Сташков
1442,У. Лидвелл
1442,Дж. Батлер
1442,К. Холден
1443,Кен Робинсон
1444,Асват Дамодаран
1445,Джон Богл
1446,Р.Т. Кийосаки
1446,Ш.Л. Лектер
1448,Н. Егоров
1448,А. Сергеев
1449,Д. Коттер
1450,К. Кобьелл
1451,Александр Проханов
1454,К.Р. Тагирбеков
1455,Майкл Льюис
1455,М.Г. Льюис
1456,Р. Гибсон
1457,Н. Коваленко
1458,Р. Броуди
1459,Крис Андерсон
1460,Крис Минник
1460,Билл Брогден
1461,С. Нисон
1464,Н. Рябинина
1465,Т. Винокурова
1465,Ю.Г. Жидкова
1465,О.М. Кирюханцева
1466,Джон Шоул
1467,С. Маркус
1467,М. Стэнли
1468,Е.С. Фатеева
1468,Н.А. Захарова
1469,А.А. Федосеев
1469,Б.М. Карабанов
1469,Е. Добровольский
1470,С.О. Сереброва
1470,С.П. Сереброва
1470,Д.О. Серебров
1471,Микаэль Крогерус
1471,Роман Чеппелер
1474,Сарв Деверадж
1475,Алексей Полковников
1476,Максим Котин
1477,Н.В. Самоукина
1478,Том ДеМарко
1478,Т. Демарко
1479,Зарина Ивантер
1480,Э. Гроув
1481,Брайан Трейси
1483,М. Робертс
1485,Крис Стивенс
1486,Катерина Кислова
1487,Э.А. Трахтенгерц
1487,Е.Л. Иванилов
1487,Е. Юркевич
1488,А. Рассел
1488,Джим Дэвис
1488,Густавус Хиндман Миллер
1488,А. Расселл
1488,Дж. Дэвис
1489,С.А. Каплина
1490,Ю. Овсянников
1491,Р.Т. Кийосаки
1493,С. Голубицкий
1494,У. Баффет
1495,Кьелл А. Нордстрем
1495,Йонас Риддерстрале
1496,Гай Кавасаки
1497,Н. Хилл
1499,К.Е. Самуйлов
1499,А.В. Чукарин
1499,Н.В. Яркина
1500,Д. Кревенс
1501,С. Белоусова
1503,В.П. Косарев
1503,Л. Еремин
1504,Хемди А. Таха
1506,Д. Желязны
1506,Дж. Желязны
1507,Г.Г. Почепцов
1508,М. Григорьев
1508,А.П. Долгов
1508,С.А. Уваров
1509,А.С. Овчинский
1510,Т.Х. Экер
1511,А.С. Фарлей
1512,Э. Лефевр
1513,Джеффри Дж. Фокс
1514,А.Н. Лазников
1515,Н. Антилл
1515,К. Ли
1516,Мэт Хейг
1517,Саймон Экланд
1519,Том Питерс
1520,Ш. Джордан-Эванс
1520,Б. Кей
1522,Эрик Найман
1523,И.И. Переверзин
1524,М. Портер
1525,В.В. Волгин
1526,Джим Коллинз
1527,Ларри Кинг
1528,В.В. Ильин
1530,Ч. Шив
1530,А. Коэн
1530,З.Л. Фаэй
1531,В.Н. Субботин
1532,Д. Вэттен
1532,К. Камерон
1533,Е. Бузукова
1534,Н. Малхотра
1535,Т. Дмитриева
1536,Э. Гостик
1536,Ч. Элтон
1538,Р. Крок
1538,Р. Андерсон
1539,М.В. Локтионов
1539,А.Т. Зуб
1540,М. Веттер
1540,Ж. Рой
1540,Н.Г. Ольве
1541,Sylvianne Cannio
1541,Viviane Launer
1543,М. Голдсмит
1544,П.-Л. Сулицер
1545,Филип Котлер
1545,Гари Армстронг
1545,Ф. Котлер
1545,Г. Армстронг
1546,Р. Пректер
1546,А. Фрост
1547,К. Келлер
1548,И.И Рыжкин
1549,П. Друкер
1551,Н.В. Иващенко
1552,Стивен Р. Кови
1553,Т.О. Сухорукова
1554,М.Л. Пятов
1555,Д. Швагер
1556,М. Хаммер
1556,Д. Чампи
1557,Ч. Хорнгрен
1557,Д. Фостер
1557,Ш. Датар
1558,Томас М. Коулопоулос
1558,Карл Фраппаоло
1560,М.В. Выскваркина
1560,Г.Ю. Касьянова
1561,Владимир Савенок
1562,С.А. Иванова
1563,Э. Цветков
1564,А.В. Анищенко
1565,Д. Ротондо
1566,Алексей Толкачев
1566,Николай Мрочковский
1566,А. Макурин
1567,Э. Цветков
1568,В. Репин
1568,В.Г. Елиферов
1569,И. Манн
1570,Г.И. Просветов
1571,С. Дормидонтова
1571,М. Лукашевич
1572,Джон Перкинс
1573,Ф.Дж. Фабоцци
1574,Н.Н. Кохтев
1575,Е.Е. Израилевич
1576,Генрих Альтшуллер
1577,Н. Бондарчук
1577,З.М. Карпасова
1578,Ицхак Адизес
1579,Минто Барбара
1580,Б.В. Салихов
1581,К.В. Пивоваров
1582,Д. Желязны
1583,М. Чекулаев
1584,Константин Бакшт
1585,И.Ф. Цисарь
1585,В. Нейман
1586,Глеб Архангельский
1587,Ли Якокка
1587,Л. Якокка
1587,У. Новак
1588,Гарри Беквит
1589,Брайан Трейси
1589,Б. Трейси
1589,Ф. Шеелен
1590,М.Г. Горбачев
1590,Д. Ткаченко
1591,Ицхак Адизес
1592,Э.Д. Фарби
1593,Б. Соколов
1593,Рукин
1594,Том Питерс
1597,К. Гросс
1597,Д. Стоун
1598,К. Бредемайер
1600,Н.Б. Дорощук
1600,Валерий Кулеша
1601,А. Шеремет
1602,Ван К. Тарп
1603,Г. Кеннеди
1604,Филип Котлер
1605,Королев Олегович
1606,С.А. Иванова
1607,С. Молчанов
1608,А. Петров
1610,Г.А. Пономарева
1611,Й. Беккер
1611,Л.В. Вилков
1611,В. Таратухин
1611,М. Кугелер
1611,М. Роземанн
1613,Р. Аллен
1614,В. Твардовский
1614,С. Паршиков
1615,С Б Ноель
1616,А. В. Васильев
1617,Ю.А. Беляров
1617,В.В. Хлопков
1618,М. Ротер
1618,Д. Шук
1619,Дж. Витале
1620,Г. Келлер
1622,Атватер И.
1623,Т.Б. Шустикова
1624,М. Мескон
1624,М. Альберт
1624,Ф. Хедоури
1625,Jesse Russell
1625,Ronald Cohn
1626,Г.К. Каспаров
1627,Т. Булковский
1628,Ф. Котлер
1630,С. Сысоева
1632,Кевин Кирнс
1632,Т. Снайдер
1632,К. Кевин
1633,Л. Фаэй
1633,Р. Рэнделл
1634,Л. Попкова
1635,Кейт Феррацци
1636,Рэм Чаран
1636,Ларри Боссиди
1637,Рассел Арчибальд
1638,Н. Хилл
1639,Б. Соколов
1640,А. Минько
1641,И.В. Морозов
1641,Р.Р. Фатхуллин
1642,В.В. Волгин
1643,Г. Нив
1644,Jesse Russell
1644,Ronald Cohn
1645,Jesse Russell
1645,Ronald Cohn
1646,И. Мазур
1646,В. Шапиро
1646,С.П. Ансов
1646,А.В. Крепач
1646,О.Б Старосельская
1647,А. Тихонов
1647,Ю. Мороз
1648,Д. Джеймс
1648,Д. Болдуин
1649,И. Рожков
1649,Владимир Кисмерешкин
1650,Р.Л. Дафт
1651,С. Дибб
1651,Л. Симкин
1652,А.Н. Азрилияна
1653,В.Г. Шабалин
1653,И. Смирнов
1653,А. Кузьмина
1656,У. Бернстайн
1657,М. Иванов
1657,М. Фербер
1658,Т.О. Соломанидина
1658,В.Г. Соломанадин
1659,В.В. Качала
1660,Игорь Манн
1661,Т.Х. Экер
1662,Г.Я. Резго
1662,Е.Р. Храмцова
1663,Билл Бернбах
1663,Боб Левенсон
1664,И. Фатиева
1664,Р. Пискотин
1665,Д. Майстер
1666,К. Херстатт
1667,С.В. Шекшня
1668,Р. Темплар
1669,С. Харитонов
1670,Д. Уайт
1671,Д. Степанов
1672,С.А. Силантьев
1673,Дэвид Огилви
1674,Г.Ф. Чернецкая
1675,Лорейн Грабс-Уэст
1676,А.В. Крикунов
1676,В.А. Леднев
1677,Р. Барнс
1678,Н. Горбатюк
1680,Ральф Винс
1681,И.И. Переверзин
1682,Н. Ермошкин
1682,А.Н. Тарасов
1683,О. Назаров
1684,П. Терни
1685,В.Л. Кондратьев
1685,М. Кузнецов
1685,М.Н. Кузнецов
1685,И.Б. Лозовицкий
1686,Ю. Чеботарев
1688,Д. Клементс
1689,Н.Г. Мэнкью
1690,Г.Б. Мирзоев
1691,А.Л. Гапоненко
1691,Т. Орлова
1692,Д. Ферни
1692,Л. Спаркс
1693,Сьюзен Снедакер
1694,Кармин Галло
1695,А. Калашников
1696,В. Вертоградов
1698,Твайла Тарп
1699,Е. Иванова
1700,Т.Б. Косарева
1701,A. Дамодаран
1702,Д. Крюгер
1702,Д. Манн
1703,Эдвард Бернейс
1704,М. Кропивко
1705,А.Д. Кузьмичев
1707,Дэниел Гоулман
1707,Ричард Бояцис
1707,Энни Макки
1708,М.Л. Абрамович
1709,Д. Леман
1710,В.П. Мишин
1711,Т. Шварц
1711,К. Маккарти
1712,К. Теренс
1712,Т. Конран
1713,Роберт Чалдини
1714,Е.А. Говорушкина
1714,М.А. Дружкова
1714,Г. Пушкина
1715,А.В. Ульяновский
1716,Е.В. Чиркова
1717,О. Гусев
1717,Б.Д. Завидов
1717,М.И. Слюсаренко
1719,Конрад Карлберг
1720,В.Ю. Абрамов
1721,О. Крегер
1723,Д. Мори
1724,Наталия Геворкян
1724,Михаил Ходорковский
1725,Ю.П. Луговская
1725,Е.П. Сгибнева
1726,Г. Фридман
1727,Д. Грааф
1727,Дэвид Ванн
1727,Томас Нэйлор
1728,С. Сысоева
1729,М. Краснов
1729,А.П. Зрелов
1729,К.К. Саркисов
1730,Дж. Гитомер
1731,А.М. Новикова
1732,К.К. Прахалад
1733,Невил Исделл
1733,Дэвид М. Бизли
1734,Б. Марвин
1736,Ч. Лаброзо
1736,Р. Ляски
1737,Линч Питер
1738,Д. Кехо
1739,Г. Бутми
1740,Р.А. Шмойлова
1741,Эрик Найман
1742,Г. Байндер
1742,Филипп Бэше
1743,А.И. Башмаков
1743,И.А. Башмаков
1744,В.М. Швецкая
1744,Н.Б. Донченко
1744,Н. Кириллова
1745,А.А. Батяев
1745,И.А. Дубровская
1746,М.И. Умаханов
1746,Р.Д. Шахпазова
1747,Г. Моосмюллер
1747,Н. Ребик
1748,А. Мамонтов
1749,Д. Сигел
1751,В. И. Курбатов
1751,Г.А. Угольницкий
1752,М. Ньюман
1753,В.Е. Китайский
1754,П. В. Крашенинников
1755,Глеб Архангельский
1755,Архангельский Алексеевич
1756,Михаил Лимитовский
1757,Р. Фишер
1759,М. Сулин
1761,К. Кинан
1762,К.К. Сандровский
1763,Л. Камилина
1764,К. Друри
1765,Николай Рысев
1766,Т. Богачева
1767,Р. Брейли
1769,Т. Власова
1770,р. Добр
1772,Д. Алексеева
1772,С. Пыхтин
1773,Д. Фокс
1774,Патрик Ленсиони
1775,Р.И. Хасбулатов
1777,Брайан Трейси
1779,А. Дружинин
1779,А. Замулин
1782,Д. Халл
1783,И.Ю. Ляпина
1784,П.Дж. Патсула
1785,А. Блох
1786,Р.И. Беккин
1787,Ия Алехина
1788,В.И. Макарьева
1788,Л.Л. Андреева
1788,Л.В. Андреева
1789,Марина Мелия
1790,К. Кравченко
1790,В.П. Мешалкин
1791,П. Сенге
1791,Питер М. Сенге
1792,Джек Траут
1792,Эл Райс
1793,Э. Райс
1793,Д. Траут
1794,В.Е. Николайчук
1795,К. Фопель
1796,И. Степанов
1796,В.Я. Шайтанов
1797,Стюарт Даймонд
1798,В.А. Заренков
1799,И.Я. Лукасевич
1801,Л. Харрисон
1802,Малкольм Гладуэлл
1803,Ричард Брэнсон
1804,Марк Эрлс
1805,Cisco Systems
1806,Д.В. Ольшанский
1806,В.Ф. Пеньков
1807,Т.Ю. Шеина
1807,Т. Гусева
1807,Т.Н. Шеина
1808,М.В. Конотопов
1809,С. Найт
1810,Билл Прайс
1810,Д.Т. Джаффе
1811,И. Волкова
1811,Я.И. Миропольский
1811,Г.М. Мумрикова
1812,А. Гогац
1812,Р. Мондехар
1813,А.А. Куликов
1814,Грэхем
1816,Г.Д. Препарата
1817,И.В. Гладких
1818,Г.А. Сэнд
1818,Грегори А. Сэнд
1819,В.П. Солдатов
1821,С. Вайн
1822,М. Зильберман
1822,Э. Ауэрбах
1823,А.В. Енин
1823,И.Н. Ковалевич
1823,В.М. Руденков
1824,Д. Хьюз
1825,М. Медведева
1826,Л. Хендерсон
1827,Д. Солдатенков
1830,А.А. Альтшуллер
1831,Рэнди Комисар
1832,С.Н. Булгаков
1833,П. Линч
1834,Дж. Гитомер
1835,В.В. Волгин
1836,Т.В. Севастьянова
1838,В.С. Катькало
1838,В.Н. Шемракова
1840,Ван К. Тарп
1840,Д. Бартон
1840,С. Сьюггеруд
1842,Р. Рикертсен
1844,Питер Ф. Друкер
1845,Мартин Д. Вайс
1846,Г. Рейнольдс
1848,А.Ф. Ионова
1848,Н.Н. Селезнева
1849,С.А. Половинкин
1850,С.О. Хан-Магомедов
1851,А.М. Долгоруков
1852,Марвин Билл
1853,Майк Самми
1853,Доусон Рождер
1854,Стивен Р. Кови
1856,В. Костюченко
1856,К. Крюков
1856,О.А. Кудинов
1857,А. Баязитова
1858,В.С. Алексеевский
1859,Дейдра Брекенридж
1859,Марина Горкина
1859,Михаил Умаров
1861,Ю. Мороз
1862,М.Ю. Медведев
1864,Б. Джеймс
1865,С.В. Логачёв
1865,О.Ю. Боева
1865,А. Троценко
1866,А.В. Шашкова
1867,С. Сысоева
1869,Брайан Трейси
1870,Андрей Албитов
1871,Е. Ющук
1872,Н. Исаева
1872,Е. Лиманова
1872,С. Урванцева
1872,Ю. Щеглов
1873,Сергей Разуваев
1874,Тамара Теплова
1875,В.М. Назаренко
1876,Константин Сонин
1877,Ю. Учитель
1877,А.И. Терновой
1877,К.И. Терновой
1879,Д. Эйтчисон
1881,К. Цвайгерт
1881,Х. Кетц
1881,Х. Кётц
1882,А.В. Тютюнник
1884,Д. Маслов
1884,Э. Белокоровин
1885,К. Дж. Гросс
1885,Д. Стоун
1887,Роберт Саттон
1887,Дж. Пфеффер
1888,Джон Стредвик
1890,В. Хруцкий
1891,Г. Саттон
1892,Д.А. Акерлоф
1893,Г. Форд
1894,М. Армстронг
1894,А. Барон
1895,А.П. Репьев
1896,Н.Грегори Мэнкью
1897,Р. Уилсон
1898,Н.И. Лахметкина
1899,Е.Д. Халевинская
1900,Иванова Владимировна
1901,А. Коновалов
1902,Н.Грегори Мэнкью
1903,А. Князев
1904,О. Уильямсон
1905,Н. Хилл
1906,Бодо Шефер
1907,Й. Катценбах
1908,И.Д. Мацкуляк
1909,С. Кэмп
1910,М.В. Прохорова
1910,Ю. Кондратьева
1911,И. Расиел
1912,Ж. Фитц-енц
1914,Т. Муртузалиева
1915,Н. Малахова
1915,Д. Ушаков
1916,А. Аникин
1918,С.А. Иванова
1919,Уильям Новак
1919,Ли Якокка
1920,О.А. Кобелев
1922,М. Вольф
1922,Кевин Дж. Кленси
1922,П. Крейг
1922,М. Вольф
1922,К.Д. Кленси
1925,С. Палмер
1926,Боб Файфер
1927,Н.Н. Талеб
1928,А.А. Конопляник
1929,С. Емельянов
1931,Л.И. Колмыкова
1935,Т.А. Гаврилова
1935,Д.И. Муромцев
1935,Т. Гаврилова
1936,К. Ковалев
1937,Л.Н. Собчик
1938,С.Я Бабаскин
1939,Д.В. Дождев
1940,Г.А. Голубкова
1941,В. Авроров
1942,В.Е. Кеворков
1942,Д.В. Кеворков
1944,С. Хилл
1945,В.А. Шамахов
1945,Е. Богданова
1945,Е.И. Никитина
1946,Н. Карр
1948,Э. Гроув
1949,Д. Ушаков
1950,Г.В. Широкова
1951,Гай Кавасаки
1953,В. Лебедев
1953,Т.Ю. Дроздова
1953,В.П. Кустарев
1955,А.А. Кичаев
1957,Майкл Микалко
1958,В.А. Андреев
1959,Р. Рикертсен
1960,Г.П. Журавлева
1961,Р.Т. Кийосаки
1961,Ш.Л. Лектер
1961,Э. Невин
1962,Алексей Толкачев
1962,Николай Мрочковский
1963,В.П. Шейнов
1964,Питер Ф. Друкер
1965,Е. Станиславчик
1966,Н. Паклин
1966,В. Орешков
1967,Берман Карен
1967,Д. Найт
1967,Джон Кейз
1968,Б.И. Горошков
1969,М.А. Пархачева
1970,У. Паундстоун
1971,В.Г. Шабалин
1972,М.Р. Ефимова
1973,И.В. Перелетова
1973,И.П. Комиссарова
1973,Е. Петрова
1974,Ю. Бригхэм
1974,Д. Хьюстон
1975,Д. Гитомер
1977,Ф. Бродель
1978,Д. Бонд
1978,Ричард Киршенбау
1979,Патрик Ленсиони
1980,В.В. Волгин
1981,Ицхак Адизес
1982,Т.Л. Крутякова
1983,Дональд Трамп
1984,Керри Паттерсон
1984,Эл Свитцлер
1985,А.Р. Горбунов
1986,Ф. Котлер
1987,А.С. Марков
1988,С. Коттл
1988,Ф. Мюррей
1988,Ф. Блок
1989,М. Пушкина
1990,В. Варламов
1990,Г. Варламов
1991,О.Е. Александров
1992,ДЛ Байрон
1992,Стив Бробек
1993,Д. Гебхардт
1993,П. Таунсенд
1996,О.И. Ларичев
1997,Джилл Рингланд
1998,О.А. Энговатова
1999,Кетс Манфред
2000,К. Маркс
2001,Л. Долженкова
2002,Сидни Финкельштейн
2003,А.Е. Молотников
2004,Сергей Ребрик
2005,Ари де Гиус
2006,К. Бланшар
2006,М. Миллер
2007,Т. Голви
2008,В. Твардовский
2008,С. Паршиков
2009,Д. Уэлч
2010,И.С. Березин
2011,Ю.В. Андрианов
2012,Брайан Форд
2012,Джей Борнстайн
2012,Патрик Пруэтт
2014,А.Н. Занковский
2015,Э. Райс
2015,Д. Траут
2016,И. Корнеев
2016,Г. Ксандопуло
2016,В.В. Галахов
2017,М.Н. Агафонова
2018,Непряхин Никита
2019,Л.В. Геращенко
2020,Н.Д. Малькевич
2021,О.В. Ромашев
2021,Л.О. Ромашева
2022,Д. Янг
2022,В. Саймон
2025,И.А Максимцева
2026,Н.Ю. Непряхин
2027,М.О. Буянова
2027,И. Костян
2027,В.И. Малов
2027,О. Смирнов
2028,Г.Ю. Касьянова
2029,О.А. Ткачев
2030,Е. Найман
2031,Е. Гайдар
2032,Л. Шуремов
2032,А. Умнова
2032,В. Воропаева
2033,С. Бачурина
2034,М.А. Подобед
2034,Н.Р. Усманова
2035,А. Фарнэм
2037,К. Друри
2038,Джеймс С. Ван Хорн
2038,Джон М. Вачовиц
2039,М. Виноградова
2039,З. Панина
2040,И. Алешина
2041,А. Назимко
2042,С.А. Иванова
2043,Л.Н. Федякина
2044,В. Подольский
2044,Наталья Щербакова
2044,В.Н. Комиссаров
2045,Джек Уэлч
2045,Сюзи Уэлч
2045,Д. Уэлч
2045,С. Уэлч
2046,Л.В. Бертовский
2046,В.А. Образцов
2047,С. Бояринова
2048,И.В. Рыбкин
2048,Л. Ханевская
2049,И.И. Мазур
2049,В.Д. Шапиро
2050,Б. Мильнер
2052,А. Шоломицкий
2053,Д. Витале
2054,Д. Балыко
2055,Ю. Платонов
2056,В. Гвардин
2058,М.Н. Кан
2060,М.Г. Лапуста
2060,Т.Ю. Мазурина
2062,Дж. Коттер
2063,Б. Андерсен
2064,Г.Г. Почепцов
2065,И.И. Воронцова
2066,Л. Уитворт
2066,Генри Кимси-Хаус
2066,Фил Сэндал
2067,С. Беркун
2068,И.Я. Лукасевич
2070,А. Линч
2070,М.Д. Штраусс
2072,Е. Кочович
2073,В.И. Плотников
2073,В. Шестакова
2074,О.И. Соснаускене
2074,А.В. Вислова
2075,В.В. Коссов
2075,А. Шахназаров
2075,В.Н. Лившиц
2077,В.С. Катькало
2077,А.Ю. Панибратов
2078,Г. Баранова
2078,В.В. Кобзева
2079,Вожжова
2080,Т.Ю. Матвеева
2080,И.Н. Никулина
2081,А. Полторак
2081,П. Лернер
2082,Ю. Яковец
2082,Б.Н. Кузык
2082,В.И. Кушлин
2083,З. Бжезинский
2084,С. Ефимов
2084,Л.С. Кучер
2084,Л.М. Шкуратова
2085,Д. Коттер
2086,Э. Лимонов
2088,В.В. Литвиненко
2088,А.В. Мурзинцев
2089,А.С. Шапкин
2091,В.В. Глущенко
2093,С. Трофимов
2094,С.М. Ечмаков
2095,Брайан Трейси
2095,Б. Трейси
2096,А.К. Макальская
2097,Л. Борисова
2098,М.Ю. Рогожин
2100,В. Оливер
2101,В.М. Шепель
2102,Б.С. Саркисян
2103,Ж. Леонтьева
2103,Александра Кузнецова
2104,К. Хопкинс
2105,М. Дональдсон
2106,С. Грей
2108,П. Темпорал
2109,Брайан Трейси
2110,С. Левитт
2110,С. Дабнер
2111,Стэнли Портни
2112,Н.В. Пошерстник
2112,М.С. Мейксин
2113,М.Г. Ионцев
2114,А. Каширин
2114,А. Семенов
2115,В. Попов
2115,С.Г. Млодик
2115,А.А. Зверев
2115,И.В. Безлепкин
2115,С.И. Ляпунов
2115,Г.Н. Медведев
2115,А.Г. Касаткин
2115,В.И. Самофалов
2116,А.Н. Павлов
2117,И.Л. Викентьев
2118,Адизес Калдерон
2119,Д. Оливер
2120,Р. Фрэнкин
2122,Джулия Моргенстерн
2122,Д. Моргенстерн
2123,А.Ю. Шумилов
2124,А.Д. Канчавели
2124,Т.Г. Канчавели
2125,Л. Борсилино
2125,П.К. Комминс
2126,С.А. Старов
2127,А. Борисов
2128,Марк Нейджер
2128,Франк Нурига
2128,Клинт Нильсен
2129,И. Бережной
2129,В.В. Вольчик
2130,Светлана Иванова
2131,Д. Трамп
2131,Дональд Дж. Трамп
2133,Л.Н. Агаркова
2134,Т. Терентьева
2134,А.А. Имаева
2135,Н.Н. Пусенкова
2137,И. Толмачева
2138,С. Белоусова
2139,М. Долгова
2140,А. Бююль
2140,П. Цефель
2141,М. Армстронг
2143,А.В. Демидова
2144,О.С. Ефремова
2145,В. Уколов
2145,А.М. Масс
2145,И. Быстряков
2146,В.В. Волгин
2147,В.В. Миронов
2147,А.Т. Зуб
2148,А.Н. Назайкин
2149,М. Климова
2150,А. Желтенков
2151,Е.А. Татарников
2152,И.Д. Козочкин
2153,А.Н. Кайль
2154,В. Макеева
2155,С.В. Логачёв
2155,О.Ю. Боева
2155,А. Троценко
2155,И.А. Кузнецова
2156,Г.А. Николаева
2157,Д. Бойетт
2158,Александр Николаевич Назайкин
2159,И. Вачков
2160,А.А. Мицкевич
2161,С.Д. Резник
2161,И.А. Игошина
2161,К.М. Кухарев
2162,П.И. Бурак
2163,М. Иванов
2163,М. Иванова
2164,А.В. Починкин
2165,А.Р. Басов
2166,Б. Ричард
2166,Ф. Чейз
2166,Роберт Джейкобз
2166,Николас Дж. Аквилано
2168,Р. Кантер
2169,А. Баязитова
2170,Д.Е. Шляпин
2170,А.Г. Тюриков
2172,Л.П. Кураков
2172,Г. Яковлев
2173,С.Н. Бердышев
2173,Н.В. Цыбина
2174,М. Пизенгольц
2175,Чарлз Уилэн
2175,Ч. Уилэн
2176,Ли Якокка
2176,Л. Якокка
2176,У. Новак
2177,Б.И. Дубсон
2178,Р. Гейдж
2179,О. Уильямсон
2179,С. Уинтер
2180,Ф. Гудков
2181,К. Комафорд-Линч
2182,А. Лейджес
2182,Д. О`Коннор
2184,П.С. Таранов
2185,Д. Пинто
2186,С. Роузфилд
2187,Н.И. Базылев
2188,Дж. Е. Прескотт
2189,К. Душенко
2190,Брайан Трейси
2192,Р. Фицжеральд
2193,В.Л. Музыкант
2194,Т.Г. Вакуленко
2194,Л. Фомина
2195,А.Ю. Бахтурина
2196,Е.С. Сидорова
2197,Г.Ю. Касьянова
2198,И. Ларионов
2198,Н.Н Пилипенко
2198,Валерий Щербаков
2199,М. Архангельская
2200,М. Виноградова
2200,З. Панина
2202,О. Соловьева
2203,И.В. Алясьев
2203,Е.Б. Александрова
2204,С.А. Айвазян
2204,В.С. Мхитарян
2205,Д. Коу
2206,М.Ю. Лермонтов
2207,К.С. Царихин
2208,М. Эллиотт
2209,Р. Аалдерс
2210,А. Семенов
2210,Владимир Набоков
2211,М.А. Сажина
2211,Г.Г. Чибриков
2212,А. Ивашутин
2213,Н.А. Гаврилова
2214,В.А. Круглов
2215,И.В. Довдиенко
2216,В.В. Волгин
2218,Я. Соколов
2221,А. Смит
