889,Майкл Доусон
890,Скотт А. Гелмерс
891,Питер Бойер
892,Джефри Макконнелл
893,Хилл Чапел
893,Фредерик Брукс
894,Михаил Райтман
895,Джером Ф. Димарцио
896,Йенс Эйкхофф
897,Кристиан Уэнц
898,Энтони Гонсалвес
900,Душан Петкович
901,Карл Чатфилд
901,Тимоти Д. Джонсон
902,Дэвид Вольф
903,Брайан Хоган
904,Сергей Тимофеев
905,Алексей Яковлев
905,Василий Ткачев
906,Роберт Лигуори
906,Патриция Лигуори
907,Джеймс Уиттакер
907,Джейсон Арбон
907,Джефф Каролло
908,Хуан Диего Гоше
909,Патрик Макнейл
911,Дэвид Гири
911,Кей С. Хорстманн
912,Чарльз Петцольд
913,Борис Вольфсон
914,Бенджи Рэбхэн
915,Джон Уокенбах
916,Ян Гойвертс
916,Стивен Левитан
917,Сергей Бабин
918,Дэвид Кушнер
919,Майк Кантелон
919,Марк Хартер
919,Натан Райлих
919, TJ Головайчук
920,Майк Кон
921,Денис Колисниченко
922,Герберт Шилдт
923,Галина Сингаевская
924,Юлия Сырых
925,Петер Флах
926,Чарльз Петцольд
927,Макс Шлее
928,Ицик Бен-Ган
928,Диджан Сарка
928,Рон Талмейдж
929,Тони Нортроп
929,Дж. К. Макин
930,Уоллес Вонг
931,Коичи Мацуда
931,Роджер Ли
932,М. Матвеев
932,М. Юдин
932,Р. Прокди
933,Михаил Фленов
934,Робин Никсон
935,Николай Прохоренок
936,Боб Гордон
936,Мэгги Гордон
937,Пол Дейтел
937,Харви Дейтел
938,Бенджамин Эванс
938,Мартин Вербург
939,Эд Уилсон
940,Тодд Лэммл
941,Сэмми Пьюривал
942,Мэтт Гэлловей
943,Ицик Бен-Ган
944,Михаил Фленов
945,Грег Перри
945,Дин Миллер
946,Уильям Р. Станек
947,Уильям Р. Станек
948,Марк Симан
949,Пенни Уорнер
950,Фрэд Лонг
950,Дхрув Мохиндра
950,Роберт С. Сиакорд
950,Дин Сазерленд
950,Дэвид Свобода
951,Геннадий Бузов
952,Алехандро Серано Мена
953,Бен Клеменс
955,Майкл С. Миковски
955,Джош К. Пауэлл
956,Пол Дейтел
956,Харви Дейтел
956,Эби Дейтел
956,Майк Моргано
957,Сэм Руби
957,Дэйв Томас
957,Дэвид Хейнмейер Ханссон
958,Марк Лутц
959,Яна Франк
960,Фред Хеберт
961,Расс Унгер
961,Кэролайн Чендлер
962,Вандад Нахавандипур
963,Виталий Леонтьев
964,Терри Фельке-Моррис
965,Роберто Иерузалимски
966,Герберт Шилдт
968,Томас Х. Кормен
969,Алан Купер
970,Сидни Фейт
972,Мэтт Нойбург
973,Патрик Макнейл
974,Александр Горелик
975,Кей С. Хорстманн
975,Гари Корнелл
976,Бретт Маклафлин
977,Билл Джелен
977,Майкл Александер
978,Джон Скит
979,Джон Эриксон
